unit_number,time_in_cycles,RUL,RUL_capped,prediction_mean,prediction_std,error,abs_error
22,162,40,40.0,31.524311,6.2670236,-8.475688934326172,8.475688934326172
22,163,39,39.0,34.90096,6.49346,-4.099040985107422,4.099040985107422
22,164,38,38.0,34.236862,6.5190988,-3.7631378173828125,3.7631378173828125
22,165,37,37.0,33.55468,5.1792254,-3.4453201293945312,3.4453201293945312
22,166,36,36.0,32.25146,5.4964123,-3.7485389709472656,3.7485389709472656
22,167,35,35.0,30.192427,4.798189,-4.807573318481445,4.807573318481445
22,168,34,34.0,29.879293,5.644221,-4.120706558227539,4.120706558227539
22,169,33,33.0,28.905312,6.0919514,-4.094688415527344,4.094688415527344
22,170,32,32.0,31.024931,6.746726,-0.9750690460205078,0.9750690460205078
22,171,31,31.0,24.207281,5.2873597,-6.792718887329102,6.792718887329102
22,172,30,30.0,29.556816,4.8557725,-0.44318389892578125,0.44318389892578125
22,173,29,29.0,25.376616,6.650926,-3.623384475708008,3.623384475708008
22,174,28,28.0,24.321825,5.3507767,-3.6781749725341797,3.6781749725341797
22,175,27,27.0,24.919579,5.317563,-2.0804214477539062,2.0804214477539062
22,176,26,26.0,28.430674,7.3619175,2.430673599243164,2.430673599243164
22,177,25,25.0,21.95863,3.7343497,-3.041370391845703,3.041370391845703
22,178,24,24.0,15.414298,4.718798,-8.585701942443848,8.585701942443848
22,179,23,23.0,18.650208,4.2885175,-4.34979248046875,4.34979248046875
22,180,22,22.0,20.132538,4.687009,-1.867462158203125,1.867462158203125
22,181,21,21.0,14.889962,3.9610767,-6.110037803649902,6.110037803649902
22,182,20,20.0,22.026894,6.2430835,2.0268936157226562,2.0268936157226562
22,183,19,19.0,15.524503,4.2372093,-3.475497245788574,3.475497245788574
22,184,18,18.0,16.713602,4.2143235,-1.286397933959961,1.286397933959961
22,185,17,17.0,16.5727,5.643489,-0.42729949951171875,0.42729949951171875
22,186,16,16.0,14.287809,5.1490054,-1.7121906280517578,1.7121906280517578
22,187,15,15.0,13.239955,4.480052,-1.760045051574707,1.760045051574707
22,188,14,14.0,11.229545,4.4962935,-2.7704553604125977,2.7704553604125977
22,189,13,13.0,9.3020525,3.6988106,-3.6979475021362305,3.6979475021362305
22,190,12,12.0,14.749497,4.972451,2.749497413635254,2.749497413635254
22,191,11,11.0,10.32611,3.412411,-0.6738901138305664,0.6738901138305664
22,192,10,10.0,9.409148,2.5502071,-0.5908517837524414,0.5908517837524414
22,193,9,9.0,8.077087,3.3102782,-0.92291259765625,0.92291259765625
22,194,8,8.0,11.20911,4.846757,3.2091102600097656,3.2091102600097656
22,195,7,7.0,5.549382,2.70058,-1.450617790222168,1.450617790222168
22,196,6,6.0,11.447036,4.528315,5.447035789489746,5.447035789489746
22,197,5,5.0,8.748288,3.8378599,3.748288154602051,3.748288154602051
22,198,4,4.0,11.345725,4.7953787,7.345725059509277,7.345725059509277
22,199,3,3.0,7.636731,3.2868688,4.636731147766113,4.636731147766113
22,200,2,2.0,8.081011,3.1458325,6.081010818481445,6.081010818481445
22,201,1,1.0,6.942722,3.042193,5.942721843719482,5.942721843719482
22,202,0,0.0,4.2646904,2.0501263,4.264690399169922,4.264690399169922
24,30,117,117.0,112.802246,7.9722037,-4.19775390625,4.19775390625
24,31,116,116.0,115.19934,8.069407,-0.8006591796875,0.8006591796875
24,32,115,115.0,119.9846,6.495781,4.984596252441406,4.984596252441406
24,33,114,114.0,112.43704,9.730894,-1.562957763671875,1.562957763671875
24,34,113,113.0,119.08129,7.7164345,6.081291198730469,6.081291198730469
24,35,112,112.0,115.92745,8.258993,3.9274520874023438,3.9274520874023438
24,36,111,111.0,114.76801,9.743844,3.7680130004882812,3.7680130004882812
24,37,110,110.0,121.27154,6.141861,11.271537780761719,11.271537780761719
24,38,109,109.0,114.536156,7.8979173,5.536155700683594,5.536155700683594
24,39,108,108.0,113.418076,8.330937,5.4180755615234375,5.4180755615234375
24,40,107,107.0,115.29342,7.5447392,8.293418884277344,8.293418884277344
24,41,106,106.0,113.82914,9.470544,7.829139709472656,7.829139709472656
24,42,105,105.0,113.19389,7.697669,8.193893432617188,8.193893432617188
24,43,104,104.0,112.35934,7.835627,8.359336853027344,8.359336853027344
24,44,103,103.0,119.127914,7.079569,16.127914428710938,16.127914428710938
24,45,102,102.0,115.633835,7.842167,13.633834838867188,13.633834838867188
24,46,101,101.0,117.53391,6.896297,16.533912658691406,16.533912658691406
24,47,100,100.0,116.36573,8.490751,16.36573028564453,16.36573028564453
24,48,99,99.0,114.36189,9.499038,15.361892700195312,15.361892700195312
24,49,98,98.0,106.825966,8.758054,8.825965881347656,8.825965881347656
24,50,97,97.0,109.03455,8.624068,12.034553527832031,12.034553527832031
24,51,96,96.0,111.076675,8.683018,15.076675415039062,15.076675415039062
24,52,95,95.0,104.97937,10.587087,9.9793701171875,9.9793701171875
24,53,94,94.0,109.95702,11.218242,15.957023620605469,15.957023620605469
24,54,93,93.0,110.852325,9.862539,17.852325439453125,17.852325439453125
24,55,92,92.0,109.99142,8.958148,17.991416931152344,17.991416931152344
24,56,91,91.0,114.03923,8.128583,23.039230346679688,23.039230346679688
24,57,90,90.0,109.52309,10.344624,19.523086547851562,19.523086547851562
24,58,89,89.0,105.49234,10.287175,16.492340087890625,16.492340087890625
24,59,88,88.0,104.501,10.145025,16.500999450683594,16.500999450683594
24,60,87,87.0,108.84114,8.883773,21.841140747070312,21.841140747070312
24,61,86,86.0,97.74987,9.169461,11.749870300292969,11.749870300292969
24,62,85,85.0,98.419685,9.557946,13.419685363769531,13.419685363769531
24,63,84,84.0,98.05679,9.622022,14.056793212890625,14.056793212890625
24,64,83,83.0,93.363815,10.468969,10.363815307617188,10.363815307617188
24,65,82,82.0,80.67718,8.558205,-1.3228225708007812,1.3228225708007812
24,66,81,81.0,104.94566,9.633198,23.945663452148438,23.945663452148438
24,67,80,80.0,104.043144,8.587215,24.04314422607422,24.04314422607422
24,68,79,79.0,102.202156,9.525761,23.20215606689453,23.20215606689453
24,69,78,78.0,102.00844,11.179046,24.008438110351562,24.008438110351562
24,70,77,77.0,86.99832,7.869267,9.998321533203125,9.998321533203125
24,71,76,76.0,88.94995,9.707796,12.949951171875,12.949951171875
24,72,75,75.0,100.24081,10.621603,25.240806579589844,25.240806579589844
24,73,74,74.0,102.73598,12.135852,28.735977172851562,28.735977172851562
24,74,73,73.0,73.24775,7.300952,0.24774932861328125,0.24774932861328125
24,75,72,72.0,85.76969,8.990577,13.769691467285156,13.769691467285156
24,76,71,71.0,101.07508,9.587837,30.07508087158203,30.07508087158203
24,77,70,70.0,82.9134,9.076203,12.913398742675781,12.913398742675781
24,78,69,69.0,94.720726,8.398782,25.720726013183594,25.720726013183594
24,79,68,68.0,107.50986,9.008031,39.509857177734375,39.509857177734375
24,80,67,67.0,82.61287,7.903329,15.612869262695312,15.612869262695312
24,81,66,66.0,92.257904,8.934643,26.257904052734375,26.257904052734375
24,82,65,65.0,96.436325,8.209828,31.436325073242188,31.436325073242188
24,83,64,64.0,73.941376,7.844182,9.941375732421875,9.941375732421875
24,84,63,63.0,84.54772,8.589657,21.54772186279297,21.54772186279297
24,85,62,62.0,90.633,7.841285,28.63300323486328,28.63300323486328
24,86,61,61.0,75.29151,8.413928,14.291511535644531,14.291511535644531
24,87,60,60.0,70.46096,9.045924,10.460960388183594,10.460960388183594
24,88,59,59.0,60.831,8.08123,1.8310012817382812,1.8310012817382812
24,89,58,58.0,84.93681,11.179286,26.936813354492188,26.936813354492188
24,90,57,57.0,65.822685,7.5846677,8.822685241699219,8.822685241699219
24,91,56,56.0,58.50796,10.063274,2.5079612731933594,2.5079612731933594
24,92,55,55.0,64.741066,8.33812,9.741065979003906,9.741065979003906
24,93,54,54.0,75.91546,9.490353,21.91545867919922,21.91545867919922
24,94,53,53.0,80.23742,8.478219,27.23741912841797,27.23741912841797
24,95,52,52.0,67.380615,7.2317123,15.380615234375,15.380615234375
24,96,51,51.0,70.13478,8.173678,19.134780883789062,19.134780883789062
24,97,50,50.0,65.988495,10.658871,15.988494873046875,15.988494873046875
24,98,49,49.0,55.901608,9.527445,6.901607513427734,6.901607513427734
24,99,48,48.0,43.88057,6.2325,-4.1194305419921875,4.1194305419921875
24,100,47,47.0,50.557068,6.8217807,3.55706787109375,3.55706787109375
24,101,46,46.0,53.7994,9.03286,7.799400329589844,7.799400329589844
24,102,45,45.0,57.240807,9.277498,12.240806579589844,12.240806579589844
24,103,44,44.0,55.66652,7.4839444,11.666519165039062,11.666519165039062
24,104,43,43.0,57.128853,12.431561,14.128852844238281,14.128852844238281
24,105,42,42.0,49.853638,8.140061,7.8536376953125,7.8536376953125
24,106,41,41.0,46.827137,6.331925,5.827136993408203,5.827136993408203
24,107,40,40.0,49.807384,7.1471353,9.807384490966797,9.807384490966797
24,108,39,39.0,56.375473,9.547397,17.375473022460938,17.375473022460938
24,109,38,38.0,38.56589,6.920958,0.5658912658691406,0.5658912658691406
24,110,37,37.0,42.85725,7.478464,5.857250213623047,5.857250213623047
24,111,36,36.0,39.119034,4.2330437,3.1190338134765625,3.1190338134765625
24,112,35,35.0,39.30536,7.4425826,4.30535888671875,4.30535888671875
24,113,34,34.0,34.800533,4.771673,0.8005332946777344,0.8005332946777344
24,114,33,33.0,32.5987,4.8232465,-0.40129852294921875,0.40129852294921875
24,115,32,32.0,33.45511,5.7793355,1.455108642578125,1.455108642578125
24,116,31,31.0,37.431416,6.907621,6.431415557861328,6.431415557861328
24,117,30,30.0,36.988934,5.5078216,6.988933563232422,6.988933563232422
24,118,29,29.0,35.705982,6.255398,6.705982208251953,6.705982208251953
24,119,28,28.0,39.859184,6.4443645,11.859184265136719,11.859184265136719
24,120,27,27.0,31.751911,5.2002864,4.751911163330078,4.751911163330078
24,121,26,26.0,35.007336,4.167889,9.007335662841797,9.007335662841797
24,122,25,25.0,25.55121,5.0251784,0.5512104034423828,0.5512104034423828
24,123,24,24.0,24.043833,4.1802187,0.04383277893066406,0.04383277893066406
24,124,23,23.0,24.46948,4.788419,1.4694805145263672,1.4694805145263672
24,125,22,22.0,24.106958,3.014722,2.1069583892822266,2.1069583892822266
24,126,21,21.0,27.954508,5.851871,6.954507827758789,6.954507827758789
24,127,20,20.0,25.570692,4.896728,5.57069206237793,5.57069206237793
24,128,19,19.0,26.572914,4.0906925,7.572914123535156,7.572914123535156
24,129,18,18.0,23.140926,3.830517,5.140926361083984,5.140926361083984
24,130,17,17.0,22.306957,3.8180573,5.306957244873047,5.306957244873047
24,131,16,16.0,23.415693,5.2725406,7.415693283081055,7.415693283081055
24,132,15,15.0,21.424805,4.2054157,6.4248046875,6.4248046875
24,133,14,14.0,15.035505,4.2390146,1.0355052947998047,1.0355052947998047
24,134,13,13.0,12.236352,3.3020005,-0.7636480331420898,0.7636480331420898
24,135,12,12.0,10.877015,2.9777675,-1.1229848861694336,1.1229848861694336
24,136,11,11.0,5.2272825,2.1979532,-5.772717475891113,5.772717475891113
24,137,10,10.0,8.144894,5.772775,-1.8551063537597656,1.8551063537597656
24,138,9,9.0,9.268755,3.4826863,0.2687549591064453,0.2687549591064453
24,139,8,8.0,7.166726,4.2191596,-0.8332738876342773,0.8332738876342773
24,140,7,7.0,7.238962,2.7375548,0.23896217346191406,0.23896217346191406
24,141,6,6.0,5.4285665,3.7866313,-0.5714335441589355,0.5714335441589355
24,142,5,5.0,4.8514104,3.0045328,-0.1485896110534668,0.1485896110534668
24,143,4,4.0,4.7178574,3.3209586,0.7178573608398438,0.7178573608398438
24,144,3,3.0,3.4438612,2.3346093,0.4438612461090088,0.4438612461090088
24,145,2,2.0,3.1998434,1.6147501,1.199843406677246,1.199843406677246
24,146,1,1.0,3.1493583,2.094996,2.1493582725524902,2.1493582725524902
24,147,0,0.0,3.3635867,2.0953503,3.363586664199829,3.363586664199829
30,30,164,125.0,121.399284,7.944682,-3.6007156372070312,3.6007156372070312
30,31,163,125.0,122.38142,4.9737124,-2.6185836791992188,2.6185836791992188
30,32,162,125.0,123.36545,4.5046573,-1.634552001953125,1.634552001953125
30,33,161,125.0,118.92581,9.029178,-6.074188232421875,6.074188232421875
30,34,160,125.0,119.81668,7.6348906,-5.183319091796875,5.183319091796875
30,35,159,125.0,122.89572,4.2637625,-2.104278564453125,2.104278564453125
30,36,158,125.0,122.70865,4.611526,-2.291351318359375,2.291351318359375
30,37,157,125.0,121.03449,5.987893,-3.9655075073242188,3.9655075073242188
30,38,156,125.0,119.549194,6.666008,-5.4508056640625,5.4508056640625
30,39,155,125.0,120.558556,5.596645,-4.441444396972656,4.441444396972656
30,40,154,125.0,117.01536,9.195749,-7.984642028808594,7.984642028808594
30,41,153,125.0,119.4164,9.972788,-5.5836029052734375,5.5836029052734375
30,42,152,125.0,119.33949,8.696992,-5.6605072021484375,5.6605072021484375
30,43,151,125.0,119.425316,7.1145563,-5.574684143066406,5.574684143066406
30,44,150,125.0,119.98509,6.8869057,-5.0149078369140625,5.0149078369140625
30,45,149,125.0,121.303474,5.435011,-3.6965255737304688,3.6965255737304688
30,46,148,125.0,121.94628,5.2488837,-3.0537185668945312,3.0537185668945312
30,47,147,125.0,122.724205,5.2926974,-2.2757949829101562,2.2757949829101562
30,48,146,125.0,118.26274,8.84056,-6.7372589111328125,6.7372589111328125
30,49,145,125.0,122.48658,3.977833,-2.5134201049804688,2.5134201049804688
30,50,144,125.0,118.49849,7.7341013,-6.5015106201171875,6.5015106201171875
30,51,143,125.0,118.68472,7.6447225,-6.315277099609375,6.315277099609375
30,52,142,125.0,121.23788,6.660292,-3.7621231079101562,3.7621231079101562
30,53,141,125.0,123.79802,2.2657871,-1.2019805908203125,1.2019805908203125
30,54,140,125.0,119.146225,9.460098,-5.8537750244140625,5.8537750244140625
30,55,139,125.0,122.16874,6.7281938,-2.8312606811523438,2.8312606811523438
30,56,138,125.0,122.37241,5.3533,-2.6275863647460938,2.6275863647460938
30,57,137,125.0,118.67701,6.5109506,-6.322990417480469,6.322990417480469
30,58,136,125.0,121.07813,7.0671945,-3.9218673706054688,3.9218673706054688
30,59,135,125.0,120.27992,6.2841234,-4.7200775146484375,4.7200775146484375
30,60,134,125.0,115.206276,8.058234,-9.793724060058594,9.793724060058594
30,61,133,125.0,116.997444,7.587555,-8.002555847167969,8.002555847167969
30,62,132,125.0,121.76106,5.5490746,-3.2389373779296875,3.2389373779296875
30,63,131,125.0,121.185425,4.854465,-3.8145751953125,3.8145751953125
30,64,130,125.0,116.90807,9.554357,-8.091926574707031,8.091926574707031
30,65,129,125.0,114.190636,9.3205595,-10.809364318847656,10.809364318847656
30,66,128,125.0,112.43761,8.225726,-12.562393188476562,12.562393188476562
30,67,127,125.0,113.73887,8.356733,-11.261131286621094,11.261131286621094
30,68,126,125.0,118.16274,8.005308,-6.837257385253906,6.837257385253906
30,69,125,125.0,119.09672,8.139502,-5.903282165527344,5.903282165527344
30,70,124,124.0,114.14291,6.20622,-9.857093811035156,9.857093811035156
30,71,123,123.0,116.761475,8.374849,-6.238525390625,6.238525390625
30,72,122,122.0,115.01696,10.519341,-6.983039855957031,6.983039855957031
30,73,121,121.0,115.91466,8.719032,-5.0853424072265625,5.0853424072265625
30,74,120,120.0,119.77486,6.093003,-0.2251434326171875,0.2251434326171875
30,75,119,119.0,118.555855,6.9175186,-0.44414520263671875,0.44414520263671875
30,76,118,118.0,119.97571,7.327769,1.9757080078125,1.9757080078125
30,77,117,117.0,121.04102,6.3772535,4.041023254394531,4.041023254394531
30,78,116,116.0,114.867424,7.7341833,-1.1325759887695312,1.1325759887695312
30,79,115,115.0,108.38441,8.707459,-6.615592956542969,6.615592956542969
30,80,114,114.0,113.72595,8.961212,-0.2740478515625,0.2740478515625
30,81,113,113.0,104.85453,9.500724,-8.145469665527344,8.145469665527344
30,82,112,112.0,110.14775,10.648313,-1.8522491455078125,1.8522491455078125
30,83,111,111.0,110.69703,11.069611,-0.30297088623046875,0.30297088623046875
30,84,110,110.0,116.77563,6.8337803,6.775627136230469,6.775627136230469
30,85,109,109.0,110.61455,10.217818,1.6145477294921875,1.6145477294921875
30,86,108,108.0,115.89302,8.3542,7.8930206298828125,7.8930206298828125
30,87,107,107.0,116.263275,7.30293,9.263275146484375,9.263275146484375
30,88,106,106.0,121.131256,4.9072547,15.131256103515625,15.131256103515625
30,89,105,105.0,112.95167,10.29723,7.951667785644531,7.951667785644531
30,90,104,104.0,112.79154,9.152492,8.791542053222656,8.791542053222656
30,91,103,103.0,112.18745,8.285588,9.187446594238281,9.187446594238281
30,92,102,102.0,111.74487,10.481422,9.744873046875,9.744873046875
30,93,101,101.0,113.066734,8.859432,12.066734313964844,12.066734313964844
30,94,100,100.0,112.82107,9.427912,12.821067810058594,12.821067810058594
30,95,99,99.0,111.52004,9.959533,12.520042419433594,12.520042419433594
30,96,98,98.0,107.53248,10.333849,9.532478332519531,9.532478332519531
30,97,97,97.0,104.06032,10.007096,7.0603179931640625,7.0603179931640625
30,98,96,96.0,110.17365,11.0695915,14.173652648925781,14.173652648925781
30,99,95,95.0,98.618355,10.168483,3.6183547973632812,3.6183547973632812
30,100,94,94.0,100.59342,8.849049,6.593421936035156,6.593421936035156
30,101,93,93.0,97.102776,9.336215,4.102775573730469,4.102775573730469
30,102,92,92.0,110.48521,11.215975,18.485206604003906,18.485206604003906
30,103,91,91.0,94.12395,13.027439,3.1239471435546875,3.1239471435546875
30,104,90,90.0,108.34726,10.242002,18.347259521484375,18.347259521484375
30,105,89,89.0,109.09865,9.754079,20.098648071289062,20.098648071289062
30,106,88,88.0,84.08488,10.904992,-3.9151229858398438,3.9151229858398438
30,107,87,87.0,99.99708,9.351543,12.997077941894531,12.997077941894531
30,108,86,86.0,103.78194,11.595872,17.781936645507812,17.781936645507812
30,109,85,85.0,83.29467,11.616179,-1.7053298950195312,1.7053298950195312
30,110,84,84.0,80.20264,9.530192,-3.79736328125,3.79736328125
30,111,83,83.0,85.97532,12.548257,2.9753189086914062,2.9753189086914062
30,112,82,82.0,91.310074,8.255289,9.310073852539062,9.310073852539062
30,113,81,81.0,100.72108,9.091513,19.72107696533203,19.72107696533203
30,114,80,80.0,108.148224,10.738244,28.148223876953125,28.148223876953125
30,115,79,79.0,97.97828,10.851584,18.97827911376953,18.97827911376953
30,116,78,78.0,86.48476,7.654886,8.484756469726562,8.484756469726562
30,117,77,77.0,102.29741,10.492362,25.297409057617188,25.297409057617188
30,118,76,76.0,112.59678,7.1944575,36.596778869628906,36.596778869628906
30,119,75,75.0,112.07407,10.572117,37.074073791503906,37.074073791503906
30,120,74,74.0,91.29992,9.478856,17.29991912841797,17.29991912841797
30,121,73,73.0,106.52693,9.501866,33.52693176269531,33.52693176269531
30,122,72,72.0,95.11881,11.075106,23.118812561035156,23.118812561035156
30,123,71,71.0,83.370415,9.754859,12.370414733886719,12.370414733886719
30,124,70,70.0,95.55856,10.684679,25.558563232421875,25.558563232421875
30,125,69,69.0,104.68507,8.2836895,35.68506622314453,35.68506622314453
30,126,68,68.0,93.919754,10.969249,25.919754028320312,25.919754028320312
30,127,67,67.0,73.68985,12.966027,6.689849853515625,6.689849853515625
30,128,66,66.0,85.53034,10.073151,19.53034210205078,19.53034210205078
30,129,65,65.0,77.06814,9.239366,12.068138122558594,12.068138122558594
30,130,64,64.0,85.43772,7.4387784,21.437721252441406,21.437721252441406
30,131,63,63.0,70.68145,10.1463995,7.681449890136719,7.681449890136719
30,132,62,62.0,78.691086,10.504283,16.691085815429688,16.691085815429688
30,133,61,61.0,76.29567,12.586256,15.295669555664062,15.295669555664062
30,134,60,60.0,74.26053,13.799996,14.260528564453125,14.260528564453125
30,135,59,59.0,69.99338,7.7012057,10.993377685546875,10.993377685546875
30,136,58,58.0,74.353806,12.480537,16.353805541992188,16.353805541992188
30,137,57,57.0,69.293015,13.935439,12.293014526367188,12.293014526367188
30,138,56,56.0,55.761597,10.409897,-0.2384033203125,0.2384033203125
30,139,55,55.0,57.70302,9.12939,2.7030181884765625,2.7030181884765625
30,140,54,54.0,67.74024,7.5848308,13.740242004394531,13.740242004394531
30,141,53,53.0,58.689327,11.169787,5.689327239990234,5.689327239990234
30,142,52,52.0,53.03779,10.946575,1.0377883911132812,1.0377883911132812
30,143,51,51.0,66.95991,9.662448,15.959907531738281,15.959907531738281
30,144,50,50.0,52.704674,8.519402,2.7046737670898438,2.7046737670898438
30,145,49,49.0,52.065086,7.5949297,3.0650863647460938,3.0650863647460938
30,146,48,48.0,48.336086,7.427857,0.3360862731933594,0.3360862731933594
30,147,47,47.0,54.981697,6.587839,7.981697082519531,7.981697082519531
30,148,46,46.0,45.33065,6.9095798,-0.6693496704101562,0.6693496704101562
30,149,45,45.0,54.64976,6.6031566,9.649761199951172,9.649761199951172
30,150,44,44.0,44.278294,5.7380395,0.2782936096191406,0.2782936096191406
30,151,43,43.0,43.653015,4.531305,0.65301513671875,0.65301513671875
30,152,42,42.0,44.057373,6.424674,2.057373046875,2.057373046875
30,153,41,41.0,46.43075,7.5063047,5.430751800537109,5.430751800537109
30,154,40,40.0,44.36701,9.360248,4.367008209228516,4.367008209228516
30,155,39,39.0,41.427357,4.717248,2.427356719970703,2.427356719970703
30,156,38,38.0,42.4191,6.7712283,4.419101715087891,4.419101715087891
30,157,37,37.0,40.78468,5.7842846,3.784679412841797,3.784679412841797
30,158,36,36.0,42.780148,7.8867445,6.780147552490234,6.780147552490234
30,159,35,35.0,35.558598,5.39356,0.5585975646972656,0.5585975646972656
30,160,34,34.0,37.872425,5.038493,3.872425079345703,3.872425079345703
30,161,33,33.0,32.645336,4.2336,-0.3546638488769531,0.3546638488769531
30,162,32,32.0,37.010086,3.498804,5.0100860595703125,5.0100860595703125
30,163,31,31.0,34.058483,5.6067357,3.058483123779297,3.058483123779297
30,164,30,30.0,31.10782,4.3625546,1.1078205108642578,1.1078205108642578
30,165,29,29.0,30.473274,4.3090935,1.4732742309570312,1.4732742309570312
30,166,28,28.0,30.239672,5.142617,2.2396717071533203,2.2396717071533203
30,167,27,27.0,32.034603,4.9390984,5.034603118896484,5.034603118896484
30,168,26,26.0,29.174826,3.8851378,3.174825668334961,3.174825668334961
30,169,25,25.0,26.500824,4.338847,1.500823974609375,1.500823974609375
30,170,24,24.0,27.88548,6.2875834,3.8854808807373047,3.8854808807373047
30,171,23,23.0,26.738077,4.2771606,3.738077163696289,3.738077163696289
30,172,22,22.0,24.423351,4.6202655,2.423351287841797,2.423351287841797
30,173,21,21.0,21.371483,3.3627737,0.37148284912109375,0.37148284912109375
30,174,20,20.0,21.63753,3.45257,1.6375293731689453,1.6375293731689453
30,175,19,19.0,19.60833,4.2424054,0.6083297729492188,0.6083297729492188
30,176,18,18.0,17.639545,3.1689086,-0.3604545593261719,0.3604545593261719
30,177,17,17.0,17.569187,3.1807768,0.5691871643066406,0.5691871643066406
30,178,16,16.0,14.857137,2.4962668,-1.1428632736206055,1.1428632736206055
30,179,15,15.0,20.968876,5.8302946,5.968875885009766,5.968875885009766
30,180,14,14.0,15.855144,7.2973695,1.8551435470581055,1.8551435470581055
30,181,13,13.0,14.418851,4.342909,1.4188508987426758,1.4188508987426758
30,182,12,12.0,10.323193,4.518017,-1.6768074035644531,1.6768074035644531
30,183,11,11.0,9.836503,3.0663028,-1.163496971130371,1.163496971130371
30,184,10,10.0,9.4846325,4.200115,-0.5153675079345703,0.5153675079345703
30,185,9,9.0,6.6041594,3.4100513,-2.395840644836426,2.395840644836426
30,186,8,8.0,5.9628186,2.2691612,-2.0371813774108887,2.0371813774108887
30,187,7,7.0,4.88847,2.489072,-2.11152982711792,2.11152982711792
30,188,6,6.0,4.227983,2.107939,-1.772017002105713,1.772017002105713
30,189,5,5.0,4.2806067,2.1177673,-0.719393253326416,0.719393253326416
30,190,4,4.0,3.3715909,1.42384,-0.6284091472625732,0.6284091472625732
30,191,3,3.0,3.6643136,1.2802086,0.664313554763794,0.664313554763794
30,192,2,2.0,4.5337763,4.8678102,2.53377628326416,2.53377628326416
30,193,1,1.0,3.0569928,2.624122,2.056992769241333,2.056992769241333
30,194,0,0.0,2.1618168,1.1995693,2.1618168354034424,2.1618168354034424
38,30,164,125.0,120.893234,5.6142006,-4.1067657470703125,4.1067657470703125
38,31,163,125.0,122.19985,4.0187383,-2.8001480102539062,2.8001480102539062
38,32,162,125.0,118.40882,8.240044,-6.591178894042969,6.591178894042969
38,33,161,125.0,122.819984,3.9380362,-2.1800155639648438,2.1800155639648438
38,34,160,125.0,122.09583,4.3599358,-2.9041671752929688,2.9041671752929688
38,35,159,125.0,121.324974,5.7962947,-3.6750259399414062,3.6750259399414062
38,36,158,125.0,122.90575,3.9252746,-2.0942535400390625,2.0942535400390625
38,37,157,125.0,119.944855,5.961361,-5.055145263671875,5.055145263671875
38,38,156,125.0,115.23983,7.882082,-9.760169982910156,9.760169982910156
38,39,155,125.0,115.77669,7.728227,-9.223312377929688,9.223312377929688
38,40,154,125.0,120.80617,5.7683077,-4.1938323974609375,4.1938323974609375
38,41,153,125.0,121.55339,4.656161,-3.4466094970703125,3.4466094970703125
38,42,152,125.0,119.211876,6.9191856,-5.788124084472656,5.788124084472656
38,43,151,125.0,114.336716,8.514656,-10.663284301757812,10.663284301757812
38,44,150,125.0,119.97066,7.977507,-5.0293426513671875,5.0293426513671875
38,45,149,125.0,119.02516,6.9177613,-5.9748382568359375,5.9748382568359375
38,46,148,125.0,121.09861,5.559618,-3.9013900756835938,3.9013900756835938
38,47,147,125.0,116.6073,8.807761,-8.3927001953125,8.3927001953125
38,48,146,125.0,119.657364,6.9890566,-5.3426361083984375,5.3426361083984375
38,49,145,125.0,105.55631,10.036336,-19.443687438964844,19.443687438964844
38,50,144,125.0,100.27944,10.27791,-24.720558166503906,24.720558166503906
38,51,143,125.0,115.06615,8.072278,-9.933853149414062,9.933853149414062
38,52,142,125.0,115.05503,7.631371,-9.944969177246094,9.944969177246094
38,53,141,125.0,122.037224,4.4784555,-2.9627761840820312,2.9627761840820312
38,54,140,125.0,122.22403,5.580181,-2.775970458984375,2.775970458984375
38,55,139,125.0,120.86973,6.093077,-4.130271911621094,4.130271911621094
38,56,138,125.0,120.43425,7.398661,-4.5657501220703125,4.5657501220703125
38,57,137,125.0,114.916885,8.759969,-10.083114624023438,10.083114624023438
38,58,136,125.0,122.64762,4.04768,-2.3523788452148438,2.3523788452148438
38,59,135,125.0,117.276726,8.280262,-7.723274230957031,7.723274230957031
38,60,134,125.0,117.98703,6.9876037,-7.012969970703125,7.012969970703125
38,61,133,125.0,116.44395,7.968802,-8.556053161621094,8.556053161621094
38,62,132,125.0,119.0835,8.063924,-5.916496276855469,5.916496276855469
38,63,131,125.0,115.25931,6.8378706,-9.740692138671875,9.740692138671875
38,64,130,125.0,116.579636,10.246478,-8.420364379882812,8.420364379882812
38,65,129,125.0,116.6001,7.824942,-8.39990234375,8.39990234375
38,66,128,125.0,111.7756,11.298247,-13.224403381347656,13.224403381347656
38,67,127,125.0,120.61197,7.5110273,-4.388031005859375,4.388031005859375
38,68,126,125.0,113.16773,9.851279,-11.832267761230469,11.832267761230469
38,69,125,125.0,115.105705,8.518107,-9.894294738769531,9.894294738769531
38,70,124,124.0,120.73923,5.2601466,-3.260772705078125,3.260772705078125
38,71,123,123.0,121.687965,5.938726,-1.3120346069335938,1.3120346069335938
38,72,122,122.0,116.23528,9.411946,-5.764717102050781,5.764717102050781
38,73,121,121.0,119.09295,8.105235,-1.9070510864257812,1.9070510864257812
38,74,120,120.0,103.28267,9.182213,-16.717330932617188,16.717330932617188
38,75,119,119.0,111.201035,11.07495,-7.7989654541015625,7.7989654541015625
38,76,118,118.0,100.8682,9.662314,-17.131797790527344,17.131797790527344
38,77,117,117.0,104.29335,8.950833,-12.706649780273438,12.706649780273438
